chart,variant,lane,lane_label,recorded,disposition,derived,reason,next_action,owner
jetstack/cert-manager@v1.20.2,default,two_cluster_kind_parity,K,pass,pass,no,,,
jetstack/trust-manager@v0.22.1,default,render_parity,R,pass,pass,no,,,
jetstack/trust-manager@v0.22.1,default,in_confighub,C,pass,pass,no,,,
jetstack/trust-manager@v0.22.1,default,local_live,L,fail,fail,no,,,
jetstack/trust-manager@v0.22.1,default,gitops_oci_live,G,watch,watch,no,,,
jetstack/trust-manager@v0.22.1,default,live_helm_vs_confighub_parity,P,watch,watch,no,,,
jetstack/trust-manager@v0.22.1,default,two_cluster_kind_parity,K,pass,pass,no,,,
jetstack/trust-manager@v0.22.1,no-crds,render_parity,R,pass,pass,no,,,
jetstack/trust-manager@v0.22.1,no-crds,in_confighub,C,pass,pass,no,,,
jetstack/trust-manager@v0.22.1,no-crds,local_live,L,fail,fail,no,,,
jetstack/trust-manager@v0.22.1,no-crds,gitops_oci_live,G,missing,blocked,yes,upstream: single-cluster local live failed; live lanes cannot make a green claim until it converges,fix or route the local-live failure first,either
jetstack/trust-manager@v0.22.1,no-crds,live_helm_vs_confighub_parity,P,missing,blocked,yes,upstream: single-cluster local live failed; live lanes cannot make a green claim until it converges,fix or route the local-live failure first,either
jetstack/trust-manager@v0.22.1,no-crds,two_cluster_kind_parity,K,pass,pass,no,,,
kedacore/keda@2.19.0,default,render_parity,R,pass,pass,no,,,
kedacore/keda@2.19.0,default,in_confighub,C,pass,pass,no,,,
kedacore/keda@2.19.0,default,local_live,L,pass,pass,no,,,
kedacore/keda@2.19.0,default,gitops_oci_live,G,pass,pass,no,,,
kedacore/keda@2.19.0,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
kedacore/keda@2.19.0,default,two_cluster_kind_parity,K,pass,pass,no,,,
kedacore/keda@2.19.0,no-crds,render_parity,R,pass,pass,no,,,
kedacore/keda@2.19.0,no-crds,in_confighub,C,pass,pass,no,,,
kedacore/keda@2.19.0,no-crds,local_live,L,pass,pass,no,,,
kedacore/keda@2.19.0,no-crds,gitops_oci_live,G,pass,pass,no,,,
kedacore/keda@2.19.0,no-crds,live_helm_vs_confighub_parity,P,pass,pass,no,,,
kedacore/keda@2.19.0,no-crds,two_cluster_kind_parity,K,watch,watch,no,,,
kyverno/kyverno-policies@3.8.0,default,render_parity,R,pass,pass,no,,,
kyverno/kyverno-policies@3.8.0,default,in_confighub,C,pass,pass,no,,,
kyverno/kyverno-policies@3.8.0,default,local_live,L,pass,pass,no,,,
kyverno/kyverno-policies@3.8.0,default,gitops_oci_live,G,watch,watch,no,,,
kyverno/kyverno-policies@3.8.0,default,live_helm_vs_confighub_parity,P,watch,watch,no,,,
kyverno/kyverno-policies@3.8.0,default,two_cluster_kind_parity,K,watch,watch,no,,,
kyverno/kyverno@3.8.1,default,render_parity,R,pass,pass,no,,,
kyverno/kyverno@3.8.1,default,in_confighub,C,pass,pass,no,,,
kyverno/kyverno@3.8.1,default,local_live,L,pass,pass,no,,,
kyverno/kyverno@3.8.1,default,gitops_oci_live,G,pass,pass,no,,,
kyverno/kyverno@3.8.1,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
kyverno/kyverno@3.8.1,default,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
kyverno/kyverno@3.8.1,no-crds,render_parity,R,pass,pass,no,,,
kyverno/kyverno@3.8.1,no-crds,in_confighub,C,pass,pass,no,,,
kyverno/kyverno@3.8.1,no-crds,local_live,L,pass,pass,no,,,
kyverno/kyverno@3.8.1,no-crds,gitops_oci_live,G,pass,pass,no,,,
kyverno/kyverno@3.8.1,no-crds,live_helm_vs_confighub_parity,P,pass,pass,no,,,
kyverno/kyverno@3.8.1,no-crds,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
linkerd/linkerd-crds@1.8.0,default,render_parity,R,pass,pass,no,,,
linkerd/linkerd-crds@1.8.0,default,in_confighub,C,pass,pass,no,,,
linkerd/linkerd-crds@1.8.0,default,local_live,L,pass,pass,no,,,
linkerd/linkerd-crds@1.8.0,default,gitops_oci_live,G,watch,watch,no,,,
linkerd/linkerd-crds@1.8.0,default,live_helm_vs_confighub_parity,P,watch,watch,no,,,
linkerd/linkerd-crds@1.8.0,default,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
longhorn/longhorn@1.11.2,default,render_parity,R,pass,pass,no,,,
longhorn/longhorn@1.11.2,default,in_confighub,C,pass,pass,no,,,
longhorn/longhorn@1.11.2,default,local_live,L,pass,pass,no,,,
longhorn/longhorn@1.11.2,default,gitops_oci_live,G,pass,pass,no,,,
longhorn/longhorn@1.11.2,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
longhorn/longhorn@1.11.2,default,two_cluster_kind_parity,K,pass,pass,no,,,
longhorn/longhorn@1.11.2,ui-ingress,render_parity,R,pass,pass,no,,,
longhorn/longhorn@1.11.2,ui-ingress,in_confighub,C,pass,pass,no,,,
longhorn/longhorn@1.11.2,ui-ingress,local_live,L,pass,pass,no,,,
longhorn/longhorn@1.11.2,ui-ingress,gitops_oci_live,G,pass,pass,no,,,
longhorn/longhorn@1.11.2,ui-ingress,live_helm_vs_confighub_parity,P,pass,pass,no,,,
longhorn/longhorn@1.11.2,ui-ingress,two_cluster_kind_parity,K,pass,pass,no,,,
metrics-server/metrics-server@3.13.0,default,render_parity,R,pass,pass,no,,,
metrics-server/metrics-server@3.13.0,default,in_confighub,C,pass,pass,no,,,
metrics-server/metrics-server@3.13.0,default,local_live,L,pass,pass,no,,,
metrics-server/metrics-server@3.13.0,default,gitops_oci_live,G,pass,pass,no,,,
metrics-server/metrics-server@3.13.0,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
metrics-server/metrics-server@3.13.0,default,two_cluster_kind_parity,K,pass,pass,no,,,
metrics-server/metrics-server@3.13.0,external-tls-ca,render_parity,R,pass,pass,no,,,
metrics-server/metrics-server@3.13.0,external-tls-ca,in_confighub,C,pass,pass,no,,,
metrics-server/metrics-server@3.13.0,external-tls-ca,local_live,L,pass,pass,no,,,
metrics-server/metrics-server@3.13.0,external-tls-ca,gitops_oci_live,G,pass,pass,no,,,
metrics-server/metrics-server@3.13.0,external-tls-ca,live_helm_vs_confighub_parity,P,pass,pass,no,,,
metrics-server/metrics-server@3.13.0,external-tls-ca,two_cluster_kind_parity,K,pass,pass,no,,,
minio-operator/operator@7.1.1,default,render_parity,R,pass,pass,no,,,
minio-operator/operator@7.1.1,default,in_confighub,C,pass,pass,no,,,
minio-operator/operator@7.1.1,default,local_live,L,pass,pass,no,,,
minio-operator/operator@7.1.1,default,gitops_oci_live,G,pass,pass,no,,,
minio-operator/operator@7.1.1,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
minio-operator/operator@7.1.1,default,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
minio-operator/tenant@7.1.1,default,render_parity,R,pass,pass,no,,,
minio-operator/tenant@7.1.1,default,in_confighub,C,pass,pass,no,,,
minio-operator/tenant@7.1.1,default,local_live,L,pass,pass,no,,,
minio-operator/tenant@7.1.1,default,gitops_oci_live,G,watch,watch,no,,,
minio-operator/tenant@7.1.1,default,live_helm_vs_confighub_parity,P,watch,watch,no,,,
minio-operator/tenant@7.1.1,default,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
nats/nack@0.34.0,default,render_parity,R,pass,pass,no,,,
nats/nack@0.34.0,default,in_confighub,C,pass,pass,no,,,
nats/nack@0.34.0,default,local_live,L,pass,pass,no,,,
nats/nack@0.34.0,default,gitops_oci_live,G,pass,pass,no,,,
nats/nack@0.34.0,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
nats/nack@0.34.0,default,two_cluster_kind_parity,K,blocked,blocked,no,,,
nats/nack@0.34.0,no-crds,render_parity,R,pass,pass,no,,,
nats/nack@0.34.0,no-crds,in_confighub,C,pass,pass,no,,,
nats/nack@0.34.0,no-crds,local_live,L,pass,pass,no,,,
nats/nack@0.34.0,no-crds,gitops_oci_live,G,pass,pass,no,,,
nats/nack@0.34.0,no-crds,live_helm_vs_confighub_parity,P,pass,pass,no,,,
nats/nack@0.34.0,no-crds,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
nats/nats@2.14.0,default,render_parity,R,pass,pass,no,,,
nats/nats@2.14.0,default,in_confighub,C,pass,pass,no,,,
nats/nats@2.14.0,default,local_live,L,pass,pass,no,,,
nats/nats@2.14.0,default,gitops_oci_live,G,pass,pass,no,,,
nats/nats@2.14.0,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
nats/nats@2.14.0,default,two_cluster_kind_parity,K,pass,pass,no,,,
nats/nats@2.14.0,ha,render_parity,R,pass,pass,no,,,
nats/nats@2.14.0,ha,in_confighub,C,pass,pass,no,,,
nats/nats@2.14.0,ha,local_live,L,pass,pass,no,,,
nats/nats@2.14.0,ha,gitops_oci_live,G,pass,pass,no,,,
nats/nats@2.14.0,ha,live_helm_vs_confighub_parity,P,pass,pass,no,,,
nats/nats@2.14.0,ha,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
nats/surveyor@0.20.9,default,render_parity,R,pass,pass,no,,,
nats/surveyor@0.20.9,default,in_confighub,C,pass,pass,no,,,
nats/surveyor@0.20.9,default,local_live,L,fail,fail,no,,,
nats/surveyor@0.20.9,default,gitops_oci_live,G,missing,blocked,yes,upstream: single-cluster local live failed; live lanes cannot make a green claim until it converges,fix or route the local-live failure first,either
nats/surveyor@0.20.9,default,live_helm_vs_confighub_parity,P,missing,blocked,yes,upstream: single-cluster local live failed; live lanes cannot make a green claim until it converges,fix or route the local-live failure first,either
nats/surveyor@0.20.9,default,two_cluster_kind_parity,K,missing,blocked,yes,upstream: single-cluster local live failed; live lanes cannot make a green claim until it converges,fix or route the local-live failure first,either
nats/surveyor@0.20.9,default-reviewed,render_parity,R,pass,pass,no,,,
nats/surveyor@0.20.9,default-reviewed,in_confighub,C,pass,pass,no,,,
nats/surveyor@0.20.9,default-reviewed,local_live,L,blocked,blocked,no,,,
nats/surveyor@0.20.9,default-reviewed,gitops_oci_live,G,missing,blocked,yes,upstream: single-cluster local live is blocked (missing prerequisite (mount/secret/config)),resolve the local-live prerequisite first; the live lanes inherit it,either
nats/surveyor@0.20.9,default-reviewed,live_helm_vs_confighub_parity,P,missing,blocked,yes,upstream: single-cluster local live is blocked (missing prerequisite (mount/secret/config)),resolve the local-live prerequisite first; the live lanes inherit it,either
nats/surveyor@0.20.9,default-reviewed,two_cluster_kind_parity,K,missing,blocked,yes,upstream: single-cluster local live is blocked (missing prerequisite (mount/secret/config)),resolve the local-live prerequisite first; the live lanes inherit it,either
nfs-subdir-external-provisioner/nfs-subdir-external-provisioner@4.0.18,default,render_parity,R,pass,pass,no,,,
nfs-subdir-external-provisioner/nfs-subdir-external-provisioner@4.0.18,default,in_confighub,C,pass,pass,no,,,
nfs-subdir-external-provisioner/nfs-subdir-external-provisioner@4.0.18,default,local_live,L,fail,fail,no,,,
nfs-subdir-external-provisioner/nfs-subdir-external-provisioner@4.0.18,default,gitops_oci_live,G,missing,blocked,yes,upstream: single-cluster local live failed; live lanes cannot make a green claim until it converges,fix or route the local-live failure first,either
nfs-subdir-external-provisioner/nfs-subdir-external-provisioner@4.0.18,default,live_helm_vs_confighub_parity,P,missing,blocked,yes,upstream: single-cluster local live failed; live lanes cannot make a green claim until it converges,fix or route the local-live failure first,either
nfs-subdir-external-provisioner/nfs-subdir-external-provisioner@4.0.18,default,two_cluster_kind_parity,K,missing,blocked,yes,upstream: single-cluster local live failed; live lanes cannot make a green claim until it converges,fix or route the local-live failure first,either
open-telemetry/opentelemetry-operator@0.114.0,default,render_parity,R,pass,pass,no,,,
open-telemetry/opentelemetry-operator@0.114.0,default,in_confighub,C,pass,pass,no,,,
open-telemetry/opentelemetry-operator@0.114.0,default,local_live,L,blocked,blocked,no,,,
open-telemetry/opentelemetry-operator@0.114.0,default,gitops_oci_live,G,watch,watch,no,,,
open-telemetry/opentelemetry-operator@0.114.0,default,live_helm_vs_confighub_parity,P,watch,watch,no,,,
open-telemetry/opentelemetry-operator@0.114.0,default,two_cluster_kind_parity,K,pass,pass,no,,,
open-telemetry/opentelemetry-operator@0.114.0,no-crds,render_parity,R,pass,pass,no,,,
open-telemetry/opentelemetry-operator@0.114.0,no-crds,in_confighub,C,pass,pass,no,,,
open-telemetry/opentelemetry-operator@0.114.0,no-crds,local_live,L,blocked,blocked,no,,,
open-telemetry/opentelemetry-operator@0.114.0,no-crds,gitops_oci_live,G,missing,blocked,yes,upstream: single-cluster local live is blocked (missing prerequisite (mount/secret/config)),resolve the local-live prerequisite first; the live lanes inherit it,either
open-telemetry/opentelemetry-operator@0.114.0,no-crds,live_helm_vs_confighub_parity,P,missing,blocked,yes,upstream: single-cluster local live is blocked (missing prerequisite (mount/secret/config)),resolve the local-live prerequisite first; the live lanes inherit it,either
open-telemetry/opentelemetry-operator@0.114.0,no-crds,two_cluster_kind_parity,K,pass,pass,no,,,
opencost/opencost@2.5.21,default,render_parity,R,pass,pass,no,,,
opencost/opencost@2.5.21,default,in_confighub,C,pass,pass,no,,,
opencost/opencost@2.5.21,default,local_live,L,fail,fail,no,,,
opencost/opencost@2.5.21,default,gitops_oci_live,G,missing,blocked,yes,upstream: single-cluster local live failed; live lanes cannot make a green claim until it converges,fix or route the local-live failure first,either
opencost/opencost@2.5.21,default,live_helm_vs_confighub_parity,P,missing,blocked,yes,upstream: single-cluster local live failed; live lanes cannot make a green claim until it converges,fix or route the local-live failure first,either
opencost/opencost@2.5.21,default,two_cluster_kind_parity,K,missing,blocked,yes,upstream: single-cluster local live failed; live lanes cannot make a green claim until it converges,fix or route the local-live failure first,either
percona/pg-operator@3.0.0,default,render_parity,R,pass,pass,no,,,
percona/pg-operator@3.0.0,default,in_confighub,C,pass,pass,no,,,
percona/pg-operator@3.0.0,default,local_live,L,pass,pass,no,,,
percona/pg-operator@3.0.0,default,gitops_oci_live,G,pass,pass,no,,,
percona/pg-operator@3.0.0,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
percona/pg-operator@3.0.0,default,two_cluster_kind_parity,K,pass,pass,no,,,
percona/pg-operator@3.0.0,no-crds,render_parity,R,pass,pass,no,,,
percona/pg-operator@3.0.0,no-crds,in_confighub,C,pass,pass,no,,,
percona/pg-operator@3.0.0,no-crds,local_live,L,pass,pass,no,,,
percona/pg-operator@3.0.0,no-crds,gitops_oci_live,G,pass,pass,no,,,
percona/pg-operator@3.0.0,no-crds,live_helm_vs_confighub_parity,P,pass,pass,no,,,
percona/pg-operator@3.0.0,no-crds,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
percona/psmdb-operator@1.22.0,default,render_parity,R,pass,pass,no,,,
percona/psmdb-operator@1.22.0,default,in_confighub,C,pass,pass,no,,,
percona/psmdb-operator@1.22.0,default,local_live,L,pass,pass,no,,,
percona/psmdb-operator@1.22.0,default,gitops_oci_live,G,pass,pass,no,,,
percona/psmdb-operator@1.22.0,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
percona/psmdb-operator@1.22.0,default,two_cluster_kind_parity,K,pass,pass,no,,,
percona/psmdb-operator@1.22.0,no-crds,render_parity,R,pass,pass,no,,,
percona/psmdb-operator@1.22.0,no-crds,in_confighub,C,pass,pass,no,,,
percona/psmdb-operator@1.22.0,no-crds,local_live,L,pass,pass,no,,,
percona/psmdb-operator@1.22.0,no-crds,gitops_oci_live,G,pass,pass,no,,,
percona/psmdb-operator@1.22.0,no-crds,live_helm_vs_confighub_parity,P,pass,pass,no,,,
percona/psmdb-operator@1.22.0,no-crds,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
percona/pxc-operator@1.19.1,default,render_parity,R,pass,pass,no,,,
percona/pxc-operator@1.19.1,default,in_confighub,C,pass,pass,no,,,
percona/pxc-operator@1.19.1,default,local_live,L,pass,pass,no,,,
percona/pxc-operator@1.19.1,default,gitops_oci_live,G,pass,pass,no,,,
percona/pxc-operator@1.19.1,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
percona/pxc-operator@1.19.1,default,two_cluster_kind_parity,K,pass,pass,no,,,
percona/pxc-operator@1.19.1,no-crds,render_parity,R,pass,pass,no,,,
percona/pxc-operator@1.19.1,no-crds,in_confighub,C,pass,pass,no,,,
percona/pxc-operator@1.19.1,no-crds,local_live,L,blocked,blocked,no,,,
percona/pxc-operator@1.19.1,no-crds,gitops_oci_live,G,pass,pass,no,,,
percona/pxc-operator@1.19.1,no-crds,live_helm_vs_confighub_parity,P,pass,pass,no,,,
percona/pxc-operator@1.19.1,no-crds,two_cluster_kind_parity,K,missing,blocked,yes,upstream: single-cluster local live is blocked (missing prerequisite (mount/secret/config)),resolve the local-live prerequisite first; the live lanes inherit it,either
projectcalico/tigera-operator@v3.32.0,default,render_parity,R,pass,pass,no,,,
projectcalico/tigera-operator@v3.32.0,default,in_confighub,C,pass,pass,no,,,
projectcalico/tigera-operator@v3.32.0,default,local_live,L,blocked,blocked,no,,,
projectcalico/tigera-operator@v3.32.0,default,gitops_oci_live,G,missing,blocked,yes,upstream: single-cluster local live is blocked (recorded blocker),resolve the local-live prerequisite first; the live lanes inherit it,either
projectcalico/tigera-operator@v3.32.0,default,live_helm_vs_confighub_parity,P,missing,blocked,yes,upstream: single-cluster local live is blocked (recorded blocker),resolve the local-live prerequisite first; the live lanes inherit it,either
projectcalico/tigera-operator@v3.32.0,default,two_cluster_kind_parity,K,missing,blocked,yes,upstream: single-cluster local live is blocked (recorded blocker),resolve the local-live prerequisite first; the live lanes inherit it,either
prometheus-community/alertmanager@1.37.0,default,render_parity,R,pass,pass,no,,,
prometheus-community/alertmanager@1.37.0,default,in_confighub,C,pass,pass,no,,,
prometheus-community/alertmanager@1.37.0,default,local_live,L,pass,pass,no,,,
prometheus-community/alertmanager@1.37.0,default,gitops_oci_live,G,pass,pass,no,,,
prometheus-community/alertmanager@1.37.0,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
prometheus-community/alertmanager@1.37.0,default,two_cluster_kind_parity,K,pass,pass,no,,,
prometheus-community/alertmanager@1.37.0,ha,render_parity,R,pass,pass,no,,,
prometheus-community/alertmanager@1.37.0,ha,in_confighub,C,pass,pass,no,,,
prometheus-community/alertmanager@1.37.0,ha,local_live,L,pass,pass,no,,,
prometheus-community/alertmanager@1.37.0,ha,gitops_oci_live,G,pass,pass,no,,,
prometheus-community/alertmanager@1.37.0,ha,live_helm_vs_confighub_parity,P,pass,pass,no,,,
prometheus-community/alertmanager@1.37.0,ha,two_cluster_kind_parity,K,pass,pass,no,,,
prometheus-community/kube-prometheus-stack@85.3.3,default,render_parity,R,pass,pass,no,,,
prometheus-community/kube-prometheus-stack@85.3.3,default,in_confighub,C,pass,pass,no,,,
prometheus-community/kube-prometheus-stack@85.3.3,default,local_live,L,pass,pass,no,,,
prometheus-community/kube-prometheus-stack@85.3.3,default,gitops_oci_live,G,pass,pass,no,,,
prometheus-community/kube-prometheus-stack@85.3.3,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
prometheus-community/kube-prometheus-stack@85.3.3,default,two_cluster_kind_parity,K,pass,pass,no,,,
prometheus-community/kube-prometheus-stack@85.3.3,no-crds,render_parity,R,pass,pass,no,,,
prometheus-community/kube-prometheus-stack@85.3.3,no-crds,in_confighub,C,pass,pass,no,,,
prometheus-community/kube-prometheus-stack@85.3.3,no-crds,local_live,L,pass,pass,no,,,
prometheus-community/kube-prometheus-stack@85.3.3,no-crds,gitops_oci_live,G,pass,pass,no,,,
prometheus-community/kube-prometheus-stack@85.3.3,no-crds,live_helm_vs_confighub_parity,P,pass,pass,no,,,
prometheus-community/kube-prometheus-stack@85.3.3,no-crds,two_cluster_kind_parity,K,pass,pass,no,,,
prometheus-community/kube-prometheus-stack@86.1.0,default,render_parity,R,pass,pass,no,,,
prometheus-community/kube-prometheus-stack@86.1.0,default,in_confighub,C,pass,pass,no,,,
prometheus-community/kube-prometheus-stack@86.1.0,default,local_live,L,pass,pass,no,,,
prometheus-community/kube-prometheus-stack@86.1.0,default,gitops_oci_live,G,pass,pass,no,,,
prometheus-community/kube-prometheus-stack@86.1.0,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
prometheus-community/kube-prometheus-stack@86.1.0,default,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
prometheus-community/kube-prometheus-stack@86.1.0,no-crds,render_parity,R,pass,pass,no,,,
prometheus-community/kube-prometheus-stack@86.1.0,no-crds,in_confighub,C,pass,pass,no,,,
prometheus-community/kube-prometheus-stack@86.1.0,no-crds,local_live,L,pass,pass,no,,,
prometheus-community/kube-prometheus-stack@86.1.0,no-crds,gitops_oci_live,G,pass,pass,no,,,
prometheus-community/kube-prometheus-stack@86.1.0,no-crds,live_helm_vs_confighub_parity,P,pass,pass,no,,,
prometheus-community/kube-prometheus-stack@86.1.0,no-crds,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
prometheus-community/kube-state-metrics@7.4.0,cluster-metrics-readonly,render_parity,R,pass,pass,no,,,
prometheus-community/kube-state-metrics@7.4.0,cluster-metrics-readonly,in_confighub,C,pass,pass,no,,,
prometheus-community/kube-state-metrics@7.4.0,cluster-metrics-readonly,local_live,L,pass,pass,no,,,
prometheus-community/kube-state-metrics@7.4.0,cluster-metrics-readonly,gitops_oci_live,G,pass,pass,no,,,
prometheus-community/kube-state-metrics@7.4.0,cluster-metrics-readonly,live_helm_vs_confighub_parity,P,pass,pass,no,,,
prometheus-community/kube-state-metrics@7.4.0,cluster-metrics-readonly,two_cluster_kind_parity,K,pass,pass,no,,,
prometheus-community/kube-state-metrics@7.4.0,default,render_parity,R,pass,pass,no,,,
prometheus-community/kube-state-metrics@7.4.0,default,in_confighub,C,pass,pass,no,,,
prometheus-community/kube-state-metrics@7.4.0,default,local_live,L,pass,pass,no,,,
prometheus-community/kube-state-metrics@7.4.0,default,gitops_oci_live,G,pass,pass,no,,,
prometheus-community/kube-state-metrics@7.4.0,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
prometheus-community/kube-state-metrics@7.4.0,default,two_cluster_kind_parity,K,pass,pass,no,,,
prometheus-community/prometheus-adapter@5.3.0,apiservice-v1-capability,render_parity,R,pass,pass,no,,,
prometheus-community/prometheus-adapter@5.3.0,apiservice-v1-capability,in_confighub,C,pass,pass,no,,,
prometheus-community/prometheus-adapter@5.3.0,apiservice-v1-capability,local_live,L,pass,pass,no,,,
prometheus-community/prometheus-adapter@5.3.0,apiservice-v1-capability,gitops_oci_live,G,pass,pass,no,,,
prometheus-community/prometheus-adapter@5.3.0,apiservice-v1-capability,live_helm_vs_confighub_parity,P,pass,pass,no,,,
prometheus-community/prometheus-adapter@5.3.0,apiservice-v1-capability,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
prometheus-community/prometheus-adapter@5.3.0,cluster-metrics-readonly,render_parity,R,pass,pass,no,,,
prometheus-community/prometheus-adapter@5.3.0,cluster-metrics-readonly,in_confighub,C,pass,pass,no,,,
prometheus-community/prometheus-adapter@5.3.0,cluster-metrics-readonly,local_live,L,blocked,blocked,no,,,
prometheus-community/prometheus-adapter@5.3.0,cluster-metrics-readonly,gitops_oci_live,G,missing,blocked,yes,upstream: single-cluster local live is blocked (recorded blocker),resolve the local-live prerequisite first; the live lanes inherit it,either
prometheus-community/prometheus-adapter@5.3.0,cluster-metrics-readonly,live_helm_vs_confighub_parity,P,missing,blocked,yes,upstream: single-cluster local live is blocked (recorded blocker),resolve the local-live prerequisite first; the live lanes inherit it,either
prometheus-community/prometheus-adapter@5.3.0,cluster-metrics-readonly,two_cluster_kind_parity,K,missing,blocked,yes,upstream: single-cluster local live is blocked (recorded blocker),resolve the local-live prerequisite first; the live lanes inherit it,either
prometheus-community/prometheus-adapter@5.3.0,default,render_parity,R,pass,pass,no,,,
prometheus-community/prometheus-adapter@5.3.0,default,in_confighub,C,pass,pass,no,,,
prometheus-community/prometheus-adapter@5.3.0,default,local_live,L,blocked,blocked,no,,,
prometheus-community/prometheus-adapter@5.3.0,default,gitops_oci_live,G,missing,blocked,yes,upstream: single-cluster local live is blocked (recorded blocker),resolve the local-live prerequisite first; the live lanes inherit it,either
prometheus-community/prometheus-adapter@5.3.0,default,live_helm_vs_confighub_parity,P,missing,blocked,yes,upstream: single-cluster local live is blocked (recorded blocker),resolve the local-live prerequisite first; the live lanes inherit it,either
prometheus-community/prometheus-adapter@5.3.0,default,two_cluster_kind_parity,K,missing,blocked,yes,upstream: single-cluster local live is blocked (recorded blocker),resolve the local-live prerequisite first; the live lanes inherit it,either
prometheus-community/prometheus-blackbox-exporter@11.10.0,cluster-metrics-readonly,render_parity,R,pass,pass,no,,,
prometheus-community/prometheus-blackbox-exporter@11.10.0,cluster-metrics-readonly,in_confighub,C,pass,pass,no,,,
prometheus-community/prometheus-blackbox-exporter@11.10.0,cluster-metrics-readonly,local_live,L,pass,pass,no,,,
prometheus-community/prometheus-blackbox-exporter@11.10.0,cluster-metrics-readonly,gitops_oci_live,G,pass,pass,no,,,
prometheus-community/prometheus-blackbox-exporter@11.10.0,cluster-metrics-readonly,live_helm_vs_confighub_parity,P,pass,pass,no,,,
prometheus-community/prometheus-blackbox-exporter@11.10.0,cluster-metrics-readonly,two_cluster_kind_parity,K,pass,pass,no,,,
prometheus-community/prometheus-blackbox-exporter@11.10.0,default,render_parity,R,pass,pass,no,,,
prometheus-community/prometheus-blackbox-exporter@11.10.0,default,in_confighub,C,pass,pass,no,,,
prometheus-community/prometheus-blackbox-exporter@11.10.0,default,local_live,L,pass,pass,no,,,
prometheus-community/prometheus-blackbox-exporter@11.10.0,default,gitops_oci_live,G,pass,pass,no,,,
prometheus-community/prometheus-blackbox-exporter@11.10.0,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
prometheus-community/prometheus-blackbox-exporter@11.10.0,default,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
prometheus-community/prometheus-node-exporter@4.55.0,cluster-metrics-readonly,render_parity,R,pass,pass,no,,,
prometheus-community/prometheus-node-exporter@4.55.0,cluster-metrics-readonly,in_confighub,C,pass,pass,no,,,
prometheus-community/prometheus-node-exporter@4.55.0,cluster-metrics-readonly,local_live,L,pass,pass,no,,,
prometheus-community/prometheus-node-exporter@4.55.0,cluster-metrics-readonly,gitops_oci_live,G,pass,pass,no,,,
prometheus-community/prometheus-node-exporter@4.55.0,cluster-metrics-readonly,live_helm_vs_confighub_parity,P,pass,pass,no,,,
prometheus-community/prometheus-node-exporter@4.55.0,cluster-metrics-readonly,two_cluster_kind_parity,K,pass,pass,no,,,
prometheus-community/prometheus-node-exporter@4.55.0,default,render_parity,R,pass,pass,no,,,
prometheus-community/prometheus-node-exporter@4.55.0,default,in_confighub,C,pass,pass,no,,,
prometheus-community/prometheus-node-exporter@4.55.0,default,local_live,L,pass,pass,no,,,
